K_Receipt,K_Member,Quantity,Q_Amount,Q_Discount_Amount,T_Receipt
4c8519cf81f11a547256d84f97e82594,d0145502f422d4a9387f75186674f29a,1,120.0,,2018-03-21 16:06:48
3d6002f122e72a5d6e07d4c54e79e3a4,d3359a56d96666ac0c21bb01e7a61c95,4,119.96,,2018-03-21 18:59:56
42831051f86bdc3bea417f93d5fd981e,8322ac348d132588470c5e8cc56b2bb8,1,139.94,,2018-03-21 21:05:39
6c1c16fa159e9636157531a51b40d473,4f0c8db463d2261888faa81900eb33c1,1,37.99,,2018-03-21 23:38:26
5999d0076050549364f1df892e1aeaa5,56c8638e7c058b98aae6d74d2dd6ea23,1,20.89,,2018-03-22 10:14:00
54d6f9d8f56229d3da815add65ec2408,b52b8debdefe66d4c0d7f44d9b4ff088,2,233.98,,2018-03-22 10:58:13
48d94e7406a8d5cbf7505590d86ff0ea,5c96017028584678dd28c139566b87c0,1,54.9,,2018-03-22 11:30:05
90996bb09488a7d314ecd6eb68f52451,56c8638e7c058b98aae6d74d2dd6ea23,2,41.78,,2018-03-22 11:33:47
dcd8ae10d3d29ae2ef27cbe41848380b,ec1a46ef8409aca3b3f94b01e02d6582,1,105.0,,2018-03-22 13:37:34
18edd1c2ced2bb5d3175b611864155b5,e4d800060f85d896b83b4c3e3570065b,1,151.9,,2018-03-22 14:01:17
9e6cda6c54e003fdcaea831eed747e88,f08d5e0d77469bca395ed24633b8f8d5,1,29.9,,2018-03-22 14:12:26
f0cd656fd53ad367dc70806501ef74eb,3be412c1321c061d6f85c5e41530ce2d,2,119.8,,2018-03-22 14:41:50
df77d1821312c74489233b53e2359215,0b6d4f036c07e10854affe43fc4e718c,1,169.99,,2018-03-22 15:26:05
dcc0ebfe0fa59c24fd859aacb8e1f2e9,0b6d4f036c07e10854affe43fc4e718c,2,18.15,,2018-03-22 15:57:22
b33ba27bcc778a34f2d46f4138302b14,1c98969880c8c7c522bc4677dfce9384,2,106.08,,2018-03-22 16:59:33
97aa1a479681efe192bf39d259cd2b94,595ee036d3a69e80934a9b3618834085,1,219.0,,2018-03-22 17:47:21
2343d4a98379202b11d3ec66c322ab57,860f75391be5698f015d3b234e7576d6,1,33.4,,2018-03-22 18:07:42
81a93b2fa39e104b865b2bc471c16008,0058f300f57d7b93c477a131a59b36c3,1,72.58,,2018-03-22 18:09:41
2d62a673525d6861e6f5f7ea6969c96c,6f65f19c2dcfcab8b76b2fafb5b840e1,1,65.9,,2018-03-22 23:59:55
a6d7b2808b32dae3b384222edb93efd0,42befda568ea0df110b6cec63c233bea,1,17.9,,2018-03-23 13:44:28
0d4c211b72251b5ab768bcad1228facc,e7ea4c3049b0ffcb326d8fcf44a06c05,1,61.99,,2018-03-23 15:58:14
0f18a0163ab21f411df244c076fde7ce,e65e6159c5cfea9bd5aa393b49b02ee6,1,49.99,,2018-03-23 17:01:23
92448c700c5faeacccaf77cd0f5ebc68,e65e6159c5cfea9bd5aa393b49b02ee6,1,49.99,,2018-03-23 17:04:51
3e08aa33483ffe505b5de4748dc70c7f,10bf8afdd66da75c386fbacf04c85710,2,259.8,,2018-03-23 18:25:21
199e57082aefc964e7135792059718a9,0937f85b7a96b6ad600405e9bf94255b,1,38.0,,2018-03-23 18:46:14
085c1b501f2aed6dc60955055e9567bd,79444cb5bb16964eea4c5abb2d3aa023,1,27.99,,2018-03-23 20:43:35
11ac4935b48d92b0e8d9b2176da04d80,ac2606825161d003acfbe4f43af273b1,1,59.99,,2018-03-23 21:33:01
769d812b1dd036eb0a69578537ff5320,db07fd2ad9869f8356b1fbeefdac31e8,1,84.9,,2018-03-23 23:40:39
fbbd2baf2d839f10d73c99b4642ce46b,f5d32f2ee3d4caec1870de481c276bd8,1,98.0,,2018-03-24 01:41:40
81f8f469c9ebd7916d4d35d7b379127c,d3857f98166ef23ca95d44cbe9b1828c,1,39.9,,2018-03-24 07:54:34
f726cbd717234168cc573e1addd506af,c2919fbdb45366551c1e80d5cb35cd3f,1,21.99,,2018-03-24 08:03:00
17a9b6c2934cd7dbb1d08626843da4c4,319aed7fd576c317a96b55a991befb3e,1,24.99,,2018-03-24 09:43:16
904122dde5546809eb8058e42e976ef1,d3e6520dde5fda9917fb56ffc3066d66,1,198.9,,2018-03-24 09:59:59
39767f4e322daad6653874a11561f42d,ac2606825161d003acfbe4f43af273b1,1,59.99,,2018-03-24 11:54:51
e8fdf80510b65c9abdaf0ae2446bd55a,598ef1f13aba15f2b88387184f6c25ec,1,96.9,,2018-03-24 15:44:59
df81dcb40098fb783a6525fa2f868bc9,c32c120fa230c291ecc017406aa2f39d,1,79.9,,2018-03-24 16:43:58
f3e7fae1e0a6001047deeefa288f96a9,09831ff6ab667f42521bcd4c22dc755c,1,89.1,,2018-03-25 11:26:29
b325a4afad33f2c09ba50df161457bdc,2a34af7c4b1b83d78b14cf6b9c32c3b9,1,129.9,,2018-03-25 18:27:38
1300da43ff811b40b28c5c7b8128bf40,04fc637963fe982dd25ac58e4f4770c1,1,39.0,,2018-03-25 21:17:41
0cb398989a2bafd3944803b5427a622d,04fc637963fe982dd25ac58e4f4770c1,1,49.95,,2018-03-25 21:20:12
048297b4e795502db60be292e12dd390,89be58cbdd6ef318e3ed93fdb22be178,5,125.0,,2018-03-26 03:50:48
af1ffd059ac0a5f3996b4fe6c2863116,3442a61b2d5bfd9d605d6943701ad650,2,416.5,,2018-03-26 07:03:11
7182a10886eba11ded33e2656379e6d1,d387ea85dc301a91740e31360d355686,1,399.0,,2018-03-26 08:30:55
a38aeb63e6290170677c4cf2ab4c0f7f,0be7af6c16fbca7eff244788f89146a3,1,144.9,,2018-03-26 10:14:31
1a925e694e87b358e9c3732e97146d9b,0be7af6c16fbca7eff244788f89146a3,1,108.0,,2018-03-26 10:14:31
50d338eab6621c8872eb362f57f47fad,4f8e0cd35c770318d9e8874c2956345a,2,299.8,,2018-03-26 11:16:42
8256729fe396aa16538e1790e33851f9,3cd4207d6ce944798257ac5953640a40,1,54.99,,2018-03-26 12:26:23
8109255ed5f9ea90f254fa8c5d80bde0,0fd39b61ec94864f92e18e5d7144bc6c,2,225.0,,2018-03-26 13:02:31
8f696262d8132fbdbce8c529808084dc,a2027a1c6f9e04a875c44ea09061d3f2,1,92.9,,2018-03-26 13:43:36
53fafd0933d69603122f8f804fb76968,d8ca95d946a44bf4af460bc5eea8c00f,2,147.6,,2018-03-26 14:33:13
d5ba4800b58a75d721450cb4ce724015,db856e8cb7586dd746d36ee69f7dbe68,2,79.8,,2018-03-26 15:54:38
36d603f12540763fd9e99b6eabb53caf,6316cfb9fc33f7962f7459a3bc144a89,1,84.89,,2018-03-26 18:07:28
17b6e0171d3c86549c28e1630bff91c8,b04b3653ac441004b247e96ac0829d0c,1,89.5,,2018-03-26 19:47:38
a220ac2db42e26dbde74a77bb1a30bef,b9bab1d3bf90360ff3942299971001ef,1,174.47,,2018-03-26 20:01:11
880ba0831c3fe181b5096a98d3c755e4,d58760239457cc420d92744d97087921,1,14.9,,2018-03-26 20:27:03
9878f33f592676d910a779d534fe5024,a253d10c681ebc4ee987907d2fd156ce,1,199.9,,2018-03-26 20:52:04
47a3f2cb969f3d798bf29b6c5922490a,07b1b60bca2b6326fa2adb259ea4a55f,2,58.6,,2018-03-26 22:19:07
d253842de8c5d6f95feebe80f6f6995e,9eaed62db4e25ad2ac2fcdec58a8e6cc,1,299.0,,2018-03-27 06:26:35
3641f9fa33b23a96ddef8d28f440d8db,f172c33b146e90b95ee12499eb6632cb,1,139.0,,2018-03-27 08:10:06
91be088e7093d68e9e8202a7e5d85269,77c213e10acbd145d50fcb035d0e86d9,1,88.0,,2018-03-27 09:08:33
eeb83825e7b42838b690119b24688b74,e3c95cff4b8cca496061b369eaa006f7,1,79.99,,2018-03-27 09:28:03
88f429aa6b53507756ba75c293cc4040,efd22f5f8fc7e5035a4f48bd92c0c69c,1,19.9,,2018-03-27 11:14:25
50ab8a54c2060cccdabcf4ad996be719,f1bee02ceae8a430506b798786f766b4,1,39.9,,2018-03-27 13:20:27
53d9e9ca11320965aa55056b5439a1c5,2a7f837de6a1999e457b8e3c5619156f,1,79.99,,2018-03-27 13:54:14
06d5cbe68295558fd6c48998db3ea397,d75acd4c5b7b4dfd32b9d9172b195419,3,123.0,,2018-03-27 14:04:31
ca61d72c0b9e1072b94af79bac8ff610,5ff735d120cf4ec4adefd9766f703bf5,1,143.0,,2018-03-27 14:11:00
30bdf3d824d824610a49887486debcaf,efce1ab3e96ccab8b1b464326bd22417,10,685.4,,2018-03-27 14:29:03
7cb4dff15cb0bfae18db9857cf0455f4,b46143871bd7f63bcbd5acd898b5e1ee,1,126.69,,2018-03-27 16:57:14
53bae42113a177b31d3aa02c73e0d3cd,1d0be6ff723818bb810023b236405017,1,29.9,,2018-03-27 17:48:27
851c72a772c3703bd071ae71f797edb4,fcceb56470bf0b4d59caa87e111ca69e,2,92.0,,2018-03-27 18:26:09
c7765f73aa21565b6f703032dca277dd,686c46ddc0828bf3c0af072c44dd96b7,1,28.0,,2018-03-27 19:07:08
caa9ea8230c1a21750f938c306e730c7,686c46ddc0828bf3c0af072c44dd96b7,1,39.9,,2018-03-27 19:07:09
0e82d5829ca1e9cd05b34dfcc62f1381,f3bf3bed9936aecd7792e6c49779dedc,1,24.9,,2018-03-27 20:35:09
6a32c701681d4c31dac221f9a2848c80,56e80e4b4a777631c5399e3fd0d6ee85,1,85.0,,2018-03-28 12:34:09
3086869d9ce957007e5ac7f36ad0d21a,0807baeeeaa1309effbd9a9dee41ab17,3,105.0,,2018-03-28 13:55:28
37c9baad44854a2d5ac7022b4228dbab,7a114c4d600e1eb56f331eba875d38a6,1,120.0,,2018-03-28 15:12:22
f7dca277a6bb273200598f0e36319d94,597e54e653cbc1ce5df1e6d97bbc448c,1,29.9,,2018-03-28 15:49:07
ba9ec6bfbbe8454a533f194e8cd420f8,935b9c5a3162185f88dac06d8d08d623,1,123.0,,2018-03-28 16:09:21
9e4b90eef41ed5a85e2e2f8bef415075,4a6ccb379c9e5062ad3ce2324222fbf3,1,13.65,,2018-03-28 17:03:47
aac634f35cf463dc4251abaa15e604e7,bd86b1862fe796149a4d2af57bd85451,1,49.0,,2018-03-28 20:31:08
4415361bddc6491e81dff0a462283bb7,298c3e1a698283a45f1c94df3942bb3b,1,29.99,,2018-03-28 20:52:11
1def557ed62966137b261a8229f74e39,935e66642fcb2baa8c1782a29570d905,1,19.9,,2018-03-28 22:20:31
a7440cf5201c30463ff889fd4a6088ff,6cf5a61d865d979d060812cdb48ce484,1,135.0,,2018-03-29 11:43:29
8373f5d7df6d9249999fd38f8513e6d7,5925dfa8cd87ab4d852383f7039c8bc2,1,115.0,,2018-03-29 12:00:11
8ed33ce2fa4294f5f8d8967467a26b23,9f3495fec7de50e7f0e31d3f1ed3c526,2,49.8,,2018-03-29 12:41:26
1d6a2a632c284f1c4fd53baf9e705693,417021b1b4553c55daa22f17dbf37cdc,1,99.9,,2018-03-29 13:40:53
5487a8ac1699754d975f853ce8bb9321,995fe9426f030109b1614044edaf46d9,1,159.99,,2018-03-29 14:29:44
1c1898497fc8543e0f31343dc1c31553,803c530613f5c4ee03502be0d6894de0,3,105.0,,2018-03-29 15:41:07
4eef2062377fd17cb5ddfed73cc1e564,9eaed62db4e25ad2ac2fcdec58a8e6cc,1,147.9,,2018-03-29 16:11:04
dc0c88e3bec8210714d2176ddb06f276,dbc19912d7a5ce777b71178146f803f8,1,59.0,,2018-03-29 18:04:57
dd812caab973d1343bb8acb37736f55e,6eb453dca2505def092eb261e3a3d8d0,1,55.9,,2018-03-29 18:23:50
4912377c02eb84d181d53e98e010124e,c0118e2c0a037c31aeca71d0b81f66a1,1,269.7,,2018-03-29 19:17:49
85d069ad55d052e43bfa0dfee9b079eb,1b9d0a0c0fd5211ae01a554419120554,1,18.7,,2018-03-29 20:21:56
d2d9d607f76c92a3c0c85626e59b04ad,0c8286526be3a0fc8f50b7267db95035,3,114.6,,2018-03-30 00:06:55
e555c759729439a5654103300684e242,596f46e4d4b172098ad46d4d7880bcc2,1,49.0,,2018-03-30 13:44:59
c53b0fc1c72d7bda1f878a03bb49bb0d,8cb0a62e8c536632e7c0a985166a089b,1,47.0,,2018-03-30 14:16:58
a28900d6db45f7fe7433f5fba72c30b8,805f4b6e9ce80113e9e5cfbefa9577e3,1,21.99,,2018-03-30 14:37:11
41d12841c459809ff4d25ee0c8313de2,16c8e42089546fde55ed3caa46478e7a,1,29.0,,2018-03-30 15:17:21
7cbb15d12a1bb13fde596f305857b22e,6c005d6d2d21634f3eabb0720c780d75,1,24.99,,2018-03-30 15:19:20
64aea51c84f7779855364184e8ce95f1,07b1b60bca2b6326fa2adb259ea4a55f,1,65.9,,2018-03-30 15:47:09
1f4994f63a494cae176662935b4a8342,99bf2e03eb1ef8f29fd57ad10fd75e48,1,286.0,,2018-03-30 19:54:23
a4163ebff79ff34a631c57d5350215ae,93360190b9375a40b65720ee99387a4a,1,97.0,,2018-03-30 20:27:16
a7d69ce9d8cad8e7d9b48cbdfe236bff,91e59b92e87f627abdab279ea3ab0c87,1,12.0,,2018-03-30 20:45:18
6172acc45ea968ebfc452a0644b1d6e1,b4e4f24de1e8725b74e4a1f4975116ed,1,24.9,,2018-03-30 20:48:54
8b72430bb2678c2def7327ce1217b2b4,bf429f20c75a39eab83442cda8e59832,3,314.70000000000005,,2018-03-30 20:50:23
6939582f505ed6bf44bd9a1bde337711,ddcbd9c87bce192fc14812129a7894da,1,259.9,,2018-03-31 00:14:39
c142c7ab64bc271555af4edbff4d53b8,925751a747a151a7fa97f2f686d028c3,1,249.99,,2018-03-31 06:58:27
c967ef4ad213d1be9e71a0817b5365de,1c628081cb579ed6035b9aa8614e69f4,1,43.0,,2018-03-31 09:33:47
99ca8b25a7b584ec1b48b0a857a9211b,417021b1b4553c55daa22f17dbf37cdc,2,79.8,,2018-03-31 11:15:27
834bdbbdc1729b2ae17520e7a32397fb,5d923ccb7548741c453df5a825da2515,1,24.99,,2018-03-31 13:05:33
eb909499d5b377c57b0af7ce0b005bb4,91e59b92e87f627abdab279ea3ab0c87,1,12.0,,2018-03-31 13:07:07
8e17072ec97ce29f0e1f111e598b0c85,66980c3775537536f77b434d74e520f5,1,40.0,,2018-03-31 15:08:21
ef66cc60de5221417b5fb81b1c42de85,66980c3775537536f77b434d74e520f5,1,40.0,,2018-03-31 15:08:21
41c284ffd871324eadf06fc989583619,66980c3775537536f77b434d74e520f5,1,40.0,,2018-03-31 15:08:21
6dd108d9c1d54a07eeb03602befafd7a,2f1ae2ed6bbc4661d04c271560570c54,1,35.0,,2018-03-31 16:43:35
6f8c85df8511665fc02773d5eba0907b,f7471d502dd946e0a2cb6020bf076808,2,164.8,,2018-03-31 18:26:56
0e7e973a8d82ae12e070d767abed8960,ad0ab3a7b55bde26410aff17192f6699,1,12.9,,2018-03-31 19:07:33
a383762bd79949e1b34878460042cd23,35ecdf6858edc6427223b64804cf028e,2,39.98,,2018-03-31 21:18:49
24dd6883219c3c70aa4d84d059d279a0,d0f6a442ee95ea8674c2d8ba325f41c0,1,550.0,,2018-04-01 02:35:02
80c20223fb6b10d7e541a3cf6c5bf673,e6f7a95a474d4f2224834b896c22f66f,1,24.9,,2018-04-01 09:29:48
377aec337a068541200f33229afa85fd,2c14db46aee6245ff5a01f7f69544f73,1,134.9,,2018-04-01 11:30:07
8433606149b115b9f6e1916bdbe08dc4,698118425f0afbd4bee557e51b6bd49b,1,45.0,,2018-04-01 19:45:02
83a8c8477a4beb1799eeff411ab29c0b,220bcdd6ae284ed1a273d99003fa8a0e,1,29.99,,2018-04-01 20:02:24
123bea8dab4550ec2592468bff3e0866,6316cfb9fc33f7962f7459a3bc144a89,1,84.89,,2018-04-01 20:26:00
ac48e79befd4d8cbfb58047dde3e43cf,73a218a376e1c8e6a31799484fe514b8,6,358.79999999999995,,2018-04-01 20:47:22
8336334036e8b201a6013cebe4ef9d07,1af3dcbc89998031651925e3994eab18,1,35.99,,2018-04-01 21:31:37
62c0a0e72baba526d6f9c2855f8b6b97,b3a6549b3cd47a7117094faafce8b10d,1,28.0,,2018-04-01 23:02:25
4437322bbcfa3948b387f1e5e3801a24,b9fd889214fcb1a45e4cd51f5af6cba3,1,141.75,,2018-04-02 09:01:04
166e0843a2272293d75ba8d81804de6a,c17526359e1068290ebf7dd22a856de7,1,149.9,,2018-04-02 09:45:05
de7ee6becf8148c0952776a49f980c19,bf7e07e4ccc7df0889db4653d60c3f27,1,13.99,,2018-04-02 13:59:15
bfff22b563631e997a4a22dd4b87abc2,2c14db46aee6245ff5a01f7f69544f73,1,134.9,,2018-04-02 14:08:53
987cfe3348684fc007a1e9a4825eadb4,124bc956b56b1523d2a75b29a856085d,2,109.8,,2018-04-02 14:26:59
e0e83bdc2be394626d0f9177dcde0889,0f64cafdb3e1e4806c99ff165305e27f,1,149.9,,2018-04-02 15:11:28
fca0397489a3333e988ec1218efe40b6,a0d44d593fe455c0ec7ed8f4715190cb,1,89.9,,2018-04-02 17:34:41
bbb8f308ef79e2783aa8714a4fa7e2a8,d9ad5b8ce105bd3baced4648987fbbfc,1,299.9,,2018-04-02 20:56:08
6bc068075770cc66b2bd231aec60f1be,10b442e762ba8a5ad22de5ba2207e5f1,2,49.8,,2018-04-02 21:47:07
364bfe8be0f9a89a9a817d0e8ecd859c,74cb1ad7e6d5674325c1f99b5ea30d82,1,169.0,,2018-04-03 01:16:22
06c9d7fdab61bfa60de3edd9ec99a28b,94374f520fa9fe75d477ecf113cae041,1,139.99,,2018-04-03 14:13:38
c6bbde0cc0abfd5ffa9ab6da2d7391d5,a0d44d593fe455c0ec7ed8f4715190cb,1,89.9,,2018-04-03 14:42:26
79aa7bf1529cb1d285df4ca588fc4a07,6e2f539e9e0e323859a81079581db712,2,15.8,,2018-04-03 15:26:14
9165d656c399c6eac7a6a00dd6e02e7f,3f1ae9854823f7c0a8027bd994b2ce64,2,139.8,,2018-04-03 17:00:04
7df81d6dcc2ba63195a6197f6362c4bb,de8ce480b6119f2835ce8ad07c326793,2,198.0,,2018-04-03 17:55:34
ce8cdf8291104b56565b8e6c6fb62901,f08d5e0d77469bca395ed24633b8f8d5,1,115.0,,2018-04-03 20:32:47
f6118c73253ff6218a76c8b2df6a05b6,d60483078c0c81748581f80d355bbcba,1,279.0,,2018-04-04 06:33:47
0daa8301819941dd352fe651f9fa70d5,06d26e5230ac619719997a8cf435a69b,1,26.0,,2018-04-04 09:12:01
481bba01f1c9a6070e8bdcaf7965b1e0,1373e04979cfa0fb2092909abbd57f25,1,229.9,,2018-04-04 10:30:16
0963806fc66877ce2fbc42be9a91f3f1,8f4968221af78d6f248322ad465279fc,1,92.9,,2018-04-04 14:21:03
ee044ff2777c49a97d4be749aa8e24bb,2ddc001b620bd90d0f4378cfde1db887,1,89.36,,2018-04-04 14:57:59
d5ba8093739265fed17f69492c65670f,8da4f8884cb807a1a95dce688436b0ba,1,35.9,,2018-04-04 16:20:32
a711032f5b2df3b039238b1a273076b8,927c1b4bd2d326409fd16eeedaa9ea30,1,149.0,,2018-04-04 18:08:41
29e2ad0dc7d3e40270b43dae7133c30b,8170c6e6d010d22195bcd959f5de1ea5,1,66.76,,2018-04-04 18:28:11
5b9ec93a929c3ac36c58426030b286c7,ec1a46ef8409aca3b3f94b01e02d6582,1,105.0,,2018-04-04 18:32:53
38a205d16aa85ec7daa30215713cbef8,322740034480eb5fe9d14398aee49d4b,1,269.9,,2018-04-04 19:07:44
b88330a020772cd6f9b2454f307a486d,322740034480eb5fe9d14398aee49d4b,1,209.9,,2018-04-04 19:07:44
22e5a47d4f228d018d568af1d5c585b9,426a9c4b189f4342ea12e7cc9d48a883,1,34.72,,2018-04-04 21:44:26
a721e26ff7bd0e11f75933623f5eb2d5,426a9c4b189f4342ea12e7cc9d48a883,1,34.72,,2018-04-04 21:44:26
2fd1f537efecf73f84bc7c24d966cff8,1ca845c3b11ba93c4ac5182ab9c1197e,1,299.0,,2018-04-05 07:17:48
a767f123fcb9ebe4eea953349dfd5a81,71048f40f553973d48d6fe35d01a3afb,1,99.0,,2018-04-05 07:53:47
a8cf8e962c524adf2aaedc5a876d0ab6,18753de7f8b65856d23473280e71ceb2,1,148.9,,2018-04-05 07:53:49
6315b62d5cf138a8702ecfac17bb38d9,1506abf10c09a2872e24d79f33e4eb12,1,199.99,,2018-04-05 08:43:23
f2270ae03c6578b9cb6e4bba286bc962,f0e310a6839dce9de1638e0fe5ab282a,1,34.3,,2018-04-05 09:04:45
a5fd46480530fe84051edbf96b8beb9c,935b9c5a3162185f88dac06d8d08d623,1,151.9,,2018-04-05 09:44:30
b2966db1aadf7b21b86cbd1131855a68,151e9edb34867eaece4d6e7ae188f261,1,169.0,,2018-04-05 10:36:36
c92ad65cfc1951e1be667976a90d49ea,2767f1bba0529fe3f48378c05ea40f0f,1,109.9,,2018-04-05 11:23:16
a878aea89f040852ba82d7366fb4360c,cc47f99364c6a2b50a87c1bbb3e4f0f8,1,74.9,,2018-04-05 12:39:13
2bc420de7e8e4174fd5c88b692c2cdaf,bf7e07e4ccc7df0889db4653d60c3f27,1,13.99,,2018-04-05 14:54:54
bfede3e7101b91bd335e6cc5d153bf2c,0e78a1b66adee5bb3a6f014714f79cf4,1,56.9,,2018-04-05 15:24:37
6a8400c1ae628fd6e3770950582c8b99,0e78a1b66adee5bb3a6f014714f79cf4,1,383.9,,2018-04-05 15:34:33
57034b4287754660ae720f3c440eb9f5,3e47025034c5a31cff56168ac0519f1f,1,29.98,,2018-04-05 16:11:32
6430ecb0185bdb039eaa6b867f26a893,674e552503d21cd547fdd0de0bfb9be2,1,152.0,,2018-04-05 19:10:26
4f08325d27e2eb6a5a4c5f4f94e59e07,06d26e5230ac619719997a8cf435a69b,1,25.5,,2018-04-05 21:18:26
d3e4a1e18bc6278ceaec89c39a69083b,d02cbb85434c84acabb8e81bbf064d3e,1,39.9,,2018-04-05 22:07:30
0e3e431534069e8ac235c637dfb199d8,90e1f0d98aa33c74e43fb62004a829dd,1,149.0,,2018-04-05 22:08:31
b3514348dbf9b6aa45556bb03f2728a9,90e1f0d98aa33c74e43fb62004a829dd,1,129.0,,2018-04-05 22:08:31
7237d14c846f1436c907372891468fd2,1c553721323d2cf153d114724b92118e,1,59.9,,2018-04-05 22:37:40
c4b2f28161989ed10bc95e7c3a7d1dd4,5936fabf5dfeaa6c31d9f649b5794e2c,1,25.0,,2018-04-06 02:13:33
fab488165423ae4a65b46569091cf205,66e56177b9bf464a930e57edc3694403,1,86.9,,2018-04-06 09:53:08
3fc22e5676244cf405146dd191909147,bb99e6ae642f462d7bf05db05fc9aa11,1,84.89,,2018-04-06 12:48:10
c67c325777b78917b4b2a84c917d3f0e,4d5cbb095f36a674f6f4a852959ad11d,1,19.9,,2018-04-06 13:16:51
4edeb1718cb488182c2f97e0a7f33f36,af0450a3075f107a38cd7daadc98f990,1,43.8,,2018-04-06 14:01:11
e5733d96d53e3a8a13f59a0fe4c38d74,08c07c761592a71b85136aa4fe76a6f4,1,168.0,,2018-04-06 15:28:48
bb217942f3a8142b20e2e509a6f8927c,4c4b5dc90eb4e33188153ca3e7999f92,1,639.99,,2018-04-06 16:47:38
96252dd234004b6e9d4dc740779742a8,e5f19a93cf85b13edc0376d90e4a0ba5,1,29.9,,2018-04-07 00:16:14
1877896ffdee42ba8ea0d397fb9ece25,19bedfc18c92d4e7eb6ba318a6c2033c,1,29.99,,2018-04-07 00:42:45
a50a23ee8e09f54388b66da19c633bc4,ef6f8fd740ae1fe88a80a321306bac50,1,110.0,,2018-04-07 10:56:18
f014aa85d8f495d824d120e9035faacb,050555c26479bbb8ba0740c37e7454d0,1,40.0,,2018-04-07 12:07:04
4f173306347cca2ee2a05590d617854a,050555c26479bbb8ba0740c37e7454d0,1,40.0,,2018-04-07 12:07:04
bc29c5fce9c271807967f2fe4cf289e5,f3d7cb12e7dc54a424d935aae4426461,1,29.9,,2018-04-07 14:15:19
3e65d8271b054ca287c93d4b56c55386,ded4351942c7fc292b88e5b090af2b46,1,154.9,,2018-04-07 14:16:30
6c21f6a1d56c99f439fe378d0ac026f2,d75acd4c5b7b4dfd32b9d9172b195419,1,45.9,,2018-04-07 15:24:30
8cf92fdbb4f10ea12f1dc018a35aa8c0,69768afd389429f6ec48199e5fb8e61a,1,48.9,,2018-04-07 17:52:04
cee43113ca0a71b50e899098ec4c5911,02e9827c15167f699df7bf90d326ffdb,1,22.99,,2018-04-07 18:22:27
16d5fdc844fab7f0554c804c1f10a8aa,d4e5ada242c876e58b2dbbcfaa80d977,1,129.99,,2018-04-07 19:32:15
57db3577cc4d6b5ab2b9849d29c3fc61,fcd0ab79592faab19e2bf386cf69fbcd,1,48.9,,2018-04-07 21:18:46
f99981d9ac419b6da3ddfe6084646198,f1bee02ceae8a430506b798786f766b4,1,49.0,,2018-04-08 08:59:35
1ccac023123acc23d8b0af4d3190069d,633aa358e90a435dc47a30af5a0a832d,1,737.99,,2018-04-08 09:17:01
d384b1c62ae84499639bcfbb3f9f8116,e6f7a95a474d4f2224834b896c22f66f,2,49.8,,2018-04-08 09:21:58
ea698ec8b5263e156c2f1ce2e36823c8,57c6a5ac88fde55944675cc79c4d5db7,1,78.0,,2018-04-08 12:31:34
2b0d2d60eaf705257bf8fc3eac1680d6,ac95cdab584cac0e86ce97a5399ecf79,5,495.9,,2018-04-08 12:39:48
bb94354031a1df0364e66b09e197bb78,b50e2c316ac14c5ad88a269716fe3662,1,279.9,,2018-04-08 13:04:47
68d2df61243c80ca57cc40e6461f9732,4c4b5dc90eb4e33188153ca3e7999f92,1,519.99,,2018-04-08 13:05:01
9990874dbb760114a8bcadec87b20b2d,b50e2c316ac14c5ad88a269716fe3662,1,279.9,,2018-04-08 13:07:51
378aab9f026bcce6c5d6b5b6453be88a,f97ab9c166ca8d6f5313653ee439a6a8,1,13.3,,2018-04-08 18:44:33
c15a3ce7617aeffb3bfed1f6340d66e7,dbc19912d7a5ce777b71178146f803f8,1,24.99,,2018-04-08 19:09:35
aea98a9d19779475e8dd3302d7eb5ff3,b0468c2f2573d7b6bc5bc33479785e2a,1,53.04,,2018-04-08 20:27:27
b12077e26b8a52d9944ab81e165e5a20,cabef558b42bd1d2578afc81048e8415,1,49.99,,2018-04-08 21:48:54
665739753f7fecfe16152f5be05500df,8170c6e6d010d22195bcd959f5de1ea5,1,66.76,,2018-04-09 10:18:39
d08a79ed250412c79cc17a81c4abcf86,7b6d07dac0a2c373d749142e920ae356,1,13.65,,2018-04-09 12:36:56
511792104eb626cc6881f7831561265c,2e7c511f54e9d94776c606007d672a22,2,399.8,,2018-04-09 12:55:25
b93b56bfb9867dddd26df4ee3efa2eb6,681405a99faf3ac8afc2dc018a3f67bb,1,889.0,,2018-04-09 14:19:27
2276cb7758bd76c104cd5a3971f47e9e,84fa4ef93ec67a77a0329933dbf190cf,1,95.0,,2018-04-09 15:00:57
36261909efa8e717bcc65fa801b86949,77001b080dd723bc9a22e538e5e06e41,1,64.9,,2018-04-09 15:22:31
d7dd7b5a139c49fb68a6977797599973,5d8f5f50fd2c7fbe8b335d945105a37f,2,339.8,,2018-04-09 17:39:10
32805b94a882eabc129b1d2fd5bd2dfa,1b9d0a0c0fd5211ae01a554419120554,1,48.8,,2018-04-09 19:26:29
9d704d006740088d815b14ccb103c4bd,5d8f5f50fd2c7fbe8b335d945105a37f,1,169.9,,2018-04-09 20:34:20
8738785542fcbf848621d353326ec75d,8dbbf39064a6aa2a21f97ff0422e5acd,2,98.9,,2018-04-09 22:11:01
8f0f01a6b1970e8f3c336a6b93b96d9c,110991b379efbcebb0d35cbd20bf9698,1,6.8,,2018-04-09 22:51:46
